month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,storey,town_premium,flat_model_premium
2022-01,BEDOK,3 ROOM,40,BEDOK STH RD,10 TO 12,67,New Generation,1978,55,330000,11,-18500,-21500
2022-01,BEDOK,3 ROOM,39,BEDOK STH RD,10 TO 12,67,New Generation,1978,55,310000,11,-18500,-21500
2022-01,BEDOK,3 ROOM,71,BEDOK STH RD,07 TO 09,67,New Generation,1978,55,360000,8,-18500,-21500
2022-01,BEDOK,3 ROOM,50,CHAI CHEE ST,04 TO 06,68,New Generation,1981,58,325000,5,-18500,-21500
2022-01,BEDOK,3 ROOM,24,NEW UPP CHANGI RD,10 TO 12,88,New Generation,1978,55,448000,11,-18500,-21500
2022-02,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,04 TO 06,68,New Generation,1980,57,335000,5,-18500,-21500
2022-02,BEDOK,3 ROOM,549,BEDOK NTH AVE 1,10 TO 12,67,New Generation,1984,61,320000,11,-18500,-21500
2022-02,BEDOK,3 ROOM,515,BEDOK NTH AVE 2,04 TO 06,67,New Generation,1979,56,318800,5,-18500,-21500
2022-02,BEDOK,3 ROOM,418,BEDOK NTH AVE 2,04 TO 06,67,New Generation,1978,55,375000,5,-18500,-21500
2022-02,BEDOK,3 ROOM,412,BEDOK NTH AVE 2,04 TO 06,67,New Generation,1979,56,360000,5,-18500,-21500
2022-02,BEDOK,3 ROOM,102,BEDOK NTH AVE 4,04 TO 06,82,New Generation,1977,54,380000,5,-18500,-21500
2022-02,BEDOK,3 ROOM,92,BEDOK NTH AVE 4,01 TO 03,67,New Generation,1979,56,290000,2,-18500,-21500
2022-02,BEDOK,3 ROOM,104,BEDOK NTH AVE 4,13 TO 15,67,New Generation,1977,54,322000,14,-18500,-21500
2022-02,BEDOK,3 ROOM,100,BEDOK NTH AVE 4,04 TO 06,67,New Generation,1978,55,310000,5,-18500,-21500
2022-02,BEDOK,3 ROOM,425,BEDOK NTH RD,07 TO 09,67,New Generation,1979,56,350000,8,-18500,-21500
2022-02,BEDOK,3 ROOM,109,BEDOK NTH RD,01 TO 03,67,New Generation,1977,54,315000,2,-18500,-21500
2022-02,BEDOK,3 ROOM,115,BEDOK NTH RD,10 TO 12,73,New Generation,1978,55,348000,11,-18500,-21500
2022-02,BEDOK,3 ROOM,202,BEDOK NTH ST 1,01 TO 03,67,New Generation,1979,56,358000,2,-18500,-21500
2022-02,BEDOK,3 ROOM,129,BEDOK NTH ST 2,10 TO 12,67,New Generation,1978,55,363000,11,-18500,-21500
2022-02,BEDOK,3 ROOM,536,BEDOK NTH ST 3,10 TO 12,68,New Generation,1980,57,320000,11,-18500,-21500
2022-02,BEDOK,3 ROOM,525,BEDOK NTH ST 3,10 TO 12,67,New Generation,1979,56,330000,11,-18500,-21500
2022-02,BEDOK,3 ROOM,525,BEDOK NTH ST 3,07 TO 09,67,New Generation,1979,56,320000,8,-18500,-21500
2022-02,BEDOK,3 ROOM,525,BEDOK NTH ST 3,07 TO 09,67,New Generation,1979,56,282000,8,-18500,-21500
2022-02,BEDOK,3 ROOM,545,BEDOK NTH ST 3,01 TO 03,68,New Generation,1980,57,312000,2,-18500,-21500
2022-02,BEDOK,3 ROOM,542,BEDOK NTH ST 3,04 TO 06,82,New Generation,1985,62,385000,5,-18500,-21500
2022-02,BEDOK,3 ROOM,632,BEDOK RESERVOIR RD,01 TO 03,67,New Generation,1982,59,330000,2,-18500,-21500
2022-02,BEDOK,3 ROOM,117,BEDOK RESERVOIR RD,01 TO 03,82,New Generation,1985,62,360117,2,-18500,-21500
2022-02,BEDOK,3 ROOM,702,BEDOK RESERVOIR RD,10 TO 12,82,New Generation,1980,57,402000,11,-18500,-21500
2022-02,BEDOK,3 ROOM,117,BEDOK RESERVOIR RD,01 TO 03,70,New Generation,1985,62,335000,2,-18500,-21500
2022-02,BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,04 TO 06,68,New Generation,1982,59,338000,5,-18500,-21500
2022-02,BEDOK,3 ROOM,22,BEDOK STH AVE 1,04 TO 06,73,New Generation,1977,54,335000,5,-18500,-21500
2022-02,BEDOK,3 ROOM,44,CHAI CHEE ST,04 TO 06,68,New Generation,1980,57,330000,5,-18500,-21500
2022-02,BEDOK,3 ROOM,44,CHAI CHEE ST,07 TO 09,68,New Generation,1980,57,335000,8,-18500,-21500
2022-03,BEDOK,3 ROOM,519,BEDOK NTH AVE 1,04 TO 06,67,New Generation,1979,56,323000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,10 TO 12,68,New Generation,1980,57,358000,11,-18500,-21500
2022-03,BEDOK,3 ROOM,520,BEDOK NTH AVE 1,04 TO 06,67,New Generation,1979,56,338000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,549,BEDOK NTH AVE 1,04 TO 06,82,New Generation,1984,61,375000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,102,BEDOK NTH AVE 4,13 TO 15,67,New Generation,1977,54,350000,14,-18500,-21500
2022-03,BEDOK,3 ROOM,103,BEDOK NTH AVE 4,07 TO 09,67,New Generation,1977,54,335000,8,-18500,-21500
2022-03,BEDOK,3 ROOM,108,BEDOK NTH RD,04 TO 06,67,New Generation,1977,54,295000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,110,BEDOK NTH RD,04 TO 06,81,New Generation,1977,54,388000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,204,BEDOK NTH ST 1,01 TO 03,68,New Generation,1979,56,393000,2,-18500,-21500
2022-03,BEDOK,3 ROOM,201,BEDOK NTH ST 1,01 TO 03,73,New Generation,1979,56,368000,2,-18500,-21500
2022-03,BEDOK,3 ROOM,420,BEDOK NTH ST 1,01 TO 03,68,New Generation,1979,55,368000,2,-18500,-21500
2022-03,BEDOK,3 ROOM,202,BEDOK NTH ST 1,04 TO 06,67,New Generation,1979,56,370000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,419,BEDOK NTH ST 1,10 TO 12,68,New Generation,1979,55,370000,11,-18500,-21500
2022-03,BEDOK,3 ROOM,218,BEDOK NTH ST 1,04 TO 06,68,New Generation,1980,56,375000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,128,BEDOK NTH ST 2,07 TO 09,67,New Generation,1978,55,360000,8,-18500,-21500
2022-03,BEDOK,3 ROOM,134,BEDOK NTH ST 2,07 TO 09,67,New Generation,1978,55,310000,8,-18500,-21500
2022-03,BEDOK,3 ROOM,122,BEDOK NTH ST 2,07 TO 09,67,New Generation,1978,55,345000,8,-18500,-21500
2022-03,BEDOK,3 ROOM,545,BEDOK NTH ST 3,04 TO 06,68,New Generation,1980,57,315000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,539,BEDOK NTH ST 3,04 TO 06,68,New Generation,1980,56,330000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,533,BEDOK NTH ST 3,10 TO 12,68,New Generation,1980,56,358000,11,-18500,-21500
2022-03,BEDOK,3 ROOM,510,BEDOK NTH ST 3,01 TO 03,67,New Generation,1979,56,335000,2,-18500,-21500
2022-03,BEDOK,3 ROOM,525,BEDOK NTH ST 3,01 TO 03,82,New Generation,1979,56,345000,2,-18500,-21500
2022-03,BEDOK,3 ROOM,532,BEDOK NTH ST 3,07 TO 09,68,New Generation,1980,56,335000,8,-18500,-21500
2022-03,BEDOK,3 ROOM,525,BEDOK NTH ST 3,01 TO 03,67,New Generation,1979,56,305000,2,-18500,-21500
2022-03,BEDOK,3 ROOM,554,BEDOK NTH ST 3,07 TO 09,68,New Generation,1980,57,333000,8,-18500,-21500
2022-03,BEDOK,3 ROOM,537,BEDOK NTH ST 3,01 TO 03,68,New Generation,1980,56,320000,2,-18500,-21500
2022-03,BEDOK,3 ROOM,532,BEDOK NTH ST 3,04 TO 06,68,New Generation,1980,56,305000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,536,BEDOK NTH ST 3,10 TO 12,82,New Generation,1980,56,372000,11,-18500,-21500
2022-03,BEDOK,3 ROOM,525,BEDOK NTH ST 3,04 TO 06,67,New Generation,1979,56,308000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,529,BEDOK NTH ST 3,07 TO 09,68,New Generation,1979,56,330000,8,-18500,-21500
2022-03,BEDOK,3 ROOM,526,BEDOK NTH ST 3,07 TO 09,67,New Generation,1979,56,338000,8,-18500,-21500
2022-03,BEDOK,3 ROOM,84,BEDOK NTH ST 4,01 TO 03,67,New Generation,1978,55,328000,2,-18500,-21500
2022-03,BEDOK,3 ROOM,709,BEDOK RESERVOIR RD,10 TO 12,68,New Generation,1981,58,358000,11,-18500,-21500
2022-03,BEDOK,3 ROOM,709,BEDOK RESERVOIR RD,07 TO 09,68,New Generation,1981,58,330000,8,-18500,-21500
2022-03,BEDOK,3 ROOM,702,BEDOK RESERVOIR RD,04 TO 06,68,New Generation,1980,57,350000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,609,BEDOK RESERVOIR RD,07 TO 09,67,New Generation,1982,59,345000,8,-18500,-21500
2022-03,BEDOK,3 ROOM,744,BEDOK RESERVOIR RD,04 TO 06,67,New Generation,1986,63,330000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,704,BEDOK RESERVOIR RD,04 TO 06,82,New Generation,1981,58,405000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,22,BEDOK STH AVE 1,04 TO 06,73,New Generation,1977,54,340000,5,-18500,-21500
2022-03,BEDOK,3 ROOM,50,CHAI CHEE ST,01 TO 03,68,New Generation,1981,58,318000,2,-18500,-21500
2022-04,BEDOK,3 ROOM,519,BEDOK NTH AVE 1,01 TO 03,67,New Generation,1979,56,315000,2,-18500,-21500
2022-04,BEDOK,3 ROOM,418,BEDOK NTH AVE 2,04 TO 06,67,New Generation,1978,55,371000,5,-18500,-21500
2022-04,BEDOK,3 ROOM,103,BEDOK NTH AVE 4,10 TO 12,82,New Generation,1977,54,382000,11,-18500,-21500
2022-04,BEDOK,3 ROOM,102,BEDOK NTH AVE 4,01 TO 03,67,New Generation,1977,54,343000,2,-18500,-21500
2022-04,BEDOK,3 ROOM,426,BEDOK NTH RD,07 TO 09,67,New Generation,1979,55,375000,8,-18500,-21500
2022-04,BEDOK,3 ROOM,217,BEDOK NTH ST 1,04 TO 06,68,New Generation,1979,56,380000,5,-18500,-21500
2022-04,BEDOK,3 ROOM,201,BEDOK NTH ST 1,04 TO 06,73,New Generation,1979,56,385000,5,-18500,-21500
2022-04,BEDOK,3 ROOM,213,BEDOK NTH ST 1,07 TO 09,68,New Generation,1980,56,390000,8,-18500,-21500
2022-04,BEDOK,3 ROOM,135,BEDOK NTH ST 2,10 TO 12,67,New Generation,1978,55,345000,11,-18500,-21500
2022-04,BEDOK,3 ROOM,128,BEDOK NTH ST 2,07 TO 09,67,New Generation,1978,55,330000,8,-18500,-21500
2022-04,BEDOK,3 ROOM,122,BEDOK NTH ST 2,10 TO 12,67,New Generation,1978,54,335000,11,-18500,-21500
2022-04,BEDOK,3 ROOM,554,BEDOK NTH ST 3,04 TO 06,68,New Generation,1980,57,345888,5,-18500,-21500
2022-04,BEDOK,3 ROOM,542,BEDOK NTH ST 3,04 TO 06,67,New Generation,1985,62,320000,5,-18500,-21500
2022-04,BEDOK,3 ROOM,529,BEDOK NTH ST 3,07 TO 09,68,New Generation,1979,56,333000,8,-18500,-21500
2022-04,BEDOK,3 ROOM,545,BEDOK NTH ST 3,07 TO 09,68,New Generation,1980,57,332000,8,-18500,-21500
2022-04,BEDOK,3 ROOM,528,BEDOK NTH ST 3,01 TO 03,68,New Generation,1979,56,350000,2,-18500,-21500
2022-04,BEDOK,3 ROOM,531,BEDOK NTH ST 3,01 TO 03,68,New Generation,1979,56,325000,2,-18500,-21500
2022-04,BEDOK,3 ROOM,532,BEDOK NTH ST 3,04 TO 06,82,New Generation,1980,56,380000,5,-18500,-21500
2022-04,BEDOK,3 ROOM,113,BEDOK RESERVOIR RD,01 TO 03,67,New Generation,1985,62,335000,2,-18500,-21500
2022-04,BEDOK,3 ROOM,121,BEDOK RESERVOIR RD,01 TO 03,67,New Generation,1985,62,335000,2,-18500,-21500
2022-04,BEDOK,3 ROOM,609,BEDOK RESERVOIR RD,04 TO 06,67,New Generation,1982,59,340000,5,-18500,-21500
2022-04,BEDOK,3 ROOM,105,BEDOK RESERVOIR RD,07 TO 09,70,New Generation,1985,62,320000,8,-18500,-21500
2022-04,BEDOK,3 ROOM,712,BEDOK RESERVOIR RD,01 TO 03,68,New Generation,1981,58,348000,2,-18500,-21500
2022-04,BEDOK,3 ROOM,703,BEDOK RESERVOIR RD,07 TO 09,82,New Generation,1980,57,393000,8,-18500,-21500
2022-04,BEDOK,3 ROOM,704,BEDOK RESERVOIR RD,04 TO 06,68,New Generation,1981,58,343000,5,-18500,-21500
2022-04,BEDOK,3 ROOM,23,BEDOK STH AVE 1,04 TO 06,73,New Generation,1977,54,375000,5,-18500,-21500
2022-04,BEDOK,3 ROOM,33,BEDOK STH AVE 2,07 TO 09,73,New Generation,1978,54,370000,8,-18500,-21500
2022-04,BEDOK,3 ROOM,40,BEDOK STH RD,07 TO 09,82,New Generation,1978,55,386000,8,-18500,-21500
2022-04,BEDOK,3 ROOM,41,CHAI CHEE ST,07 TO 09,67,New Generation,1985,62,350000,8,-18500,-21500
2022-04,BEDOK,3 ROOM,41,CHAI CHEE ST,10 TO 12,67,New Generation,1985,62,365000,11,-18500,-21500
2022-05,BEDOK,3 ROOM,423,BEDOK NTH AVE 1,04 TO 06,67,New Generation,1979,55,370000,5,-18500,-21500
2022-05,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,10 TO 12,68,New Generation,1980,57,350000,11,-18500,-21500
2022-05,BEDOK,3 ROOM,520,BEDOK NTH AVE 1,04 TO 06,67,New Generation,1979,56,325000,5,-18500,-21500
2022-05,BEDOK,3 ROOM,100,BEDOK NTH AVE 4,13 TO 15,67,New Generation,1978,55,333000,14,-18500,-21500
2022-05,BEDOK,3 ROOM,107,BEDOK NTH RD,04 TO 06,67,New Generation,1977,54,330000,5,-18500,-21500
2022-05,BEDOK,3 ROOM,116,BEDOK NTH RD,07 TO 09,73,New Generation,1978,55,390000,8,-18500,-21500
2022-05,BEDOK,3 ROOM,108,BEDOK NTH RD,07 TO 09,67,New Generation,1977,54,348000,8,-18500,-21500
2022-05,BEDOK,3 ROOM,420,BEDOK NTH ST 1,04 TO 06,68,New Generation,1979,55,380000,5,-18500,-21500
2022-05,BEDOK,3 ROOM,129,BEDOK NTH ST 2,01 TO 03,67,New Generation,1978,55,315000,2,-18500,-21500
2022-05,BEDOK,3 ROOM,135,BEDOK NTH ST 2,10 TO 12,67,New Generation,1978,55,360000,11,-18500,-21500
2022-05,BEDOK,3 ROOM,122,BEDOK NTH ST 2,07 TO 09,82,New Generation,1978,54,410000,8,-18500,-21500
2022-05,BEDOK,3 ROOM,530,BEDOK NTH ST 3,04 TO 06,68,New Generation,1979,56,333000,5,-18500,-21500
2022-05,BEDOK,3 ROOM,510,BEDOK NTH ST 3,04 TO 06,67,New Generation,1979,56,355000,5,-18500,-21500
2022-05,BEDOK,3 ROOM,533,BEDOK NTH ST 3,10 TO 12,82,New Generation,1980,56,340000,11,-18500,-21500
2022-05,BEDOK,3 ROOM,615,BEDOK RESERVOIR RD,10 TO 12,68,New Generation,1981,58,358000,11,-18500,-21500
2022-05,BEDOK,3 ROOM,712,BEDOK RESERVOIR RD,07 TO 09,68,New Generation,1981,58,375000,8,-18500,-21500
2022-05,BEDOK,3 ROOM,105,BEDOK RESERVOIR RD,01 TO 03,70,New Generation,1985,62,340000,2,-18500,-21500
2022-05,BEDOK,3 ROOM,105,BEDOK RESERVOIR RD,07 TO 09,70,New Generation,1985,62,351000,8,-18500,-21500
2022-05,BEDOK,3 ROOM,632,BEDOK RESERVOIR RD,01 TO 03,67,New Generation,1982,59,380000,2,-18500,-21500
2022-05,BEDOK,3 ROOM,23,BEDOK STH AVE 1,10 TO 12,88,New Generation,1977,54,420000,11,-18500,-21500
2022-05,BEDOK,3 ROOM,23,BEDOK STH AVE 1,07 TO 09,73,New Generation,1977,54,403000,8,-18500,-21500
2022-05,BEDOK,3 ROOM,69,BEDOK STH AVE 3,07 TO 09,67,New Generation,1978,54,350000,8,-18500,-21500
2022-05,BEDOK,3 ROOM,54,CHAI CHEE ST,10 TO 12,82,New Generation,1981,58,408000,11,-18500,-21500
2022-05,BEDOK,3 ROOM,54,CHAI CHEE ST,10 TO 12,68,New Generation,1981,58,343000,11,-18500,-21500
2022-05,BEDOK,3 ROOM,45,CHAI CHEE ST,10 TO 12,68,New Generation,1980,57,330000,11,-18500,-21500
2022-05,BEDOK,3 ROOM,50,CHAI CHEE ST,07 TO 09,68,New Generation,1981,58,328000,8,-18500,-21500
2022-05,BEDOK,3 ROOM,54,CHAI CHEE ST,13 TO 15,68,New Generation,1981,58,370000,14,-18500,-21500
2022-05,BEDOK,3 ROOM,24,NEW UPP CHANGI RD,01 TO 03,73,New Generation,1978,55,375000,2,-18500,-21500
2022-06,BEDOK,3 ROOM,424,BEDOK NTH AVE 1,10 TO 12,67,New Generation,1979,55,398000,11,-18500,-21500
2022-06,BEDOK,3 ROOM,423,BEDOK NTH AVE 1,10 TO 12,81,New Generation,1979,55,420000,11,-18500,-21500
2022-06,BEDOK,3 ROOM,418,BEDOK NTH AVE 2,07 TO 09,67,New Generation,1978,55,370000,8,-18500,-21500
2022-06,BEDOK,3 ROOM,515,BEDOK NTH AVE 2,01 TO 03,82,New Generation,1979,56,392000,2,-18500,-21500
2022-06,BEDOK,3 ROOM,105,BEDOK NTH AVE 4,10 TO 12,67,New Generation,1977,54,345000,11,-18500,-21500
2022-06,BEDOK,3 ROOM,107,BEDOK NTH RD,07 TO 09,67,New Generation,1977,54,368000,8,-18500,-21500
2022-06,BEDOK,3 ROOM,107,BEDOK NTH RD,10 TO 12,82,New Generation,1977,54,390000,11,-18500,-21500
2022-06,BEDOK,3 ROOM,110,BEDOK NTH RD,01 TO 03,67,New Generation,1977,54,320000,2,-18500,-21500
2022-06,BEDOK,3 ROOM,529,BEDOK NTH ST 3,07 TO 09,68,New Generation,1979,56,305000,8,-18500,-21500
2022-06,BEDOK,3 ROOM,526,BEDOK NTH ST 3,07 TO 09,67,New Generation,1979,56,345000,8,-18500,-21500
2022-06,BEDOK,3 ROOM,631,BEDOK RESERVOIR RD,01 TO 03,67,New Generation,1982,59,335888,2,-18500,-21500
2022-06,BEDOK,3 ROOM,614,BEDOK RESERVOIR RD,04 TO 06,67,New Generation,1981,58,365000,5,-18500,-21500
2022-06,BEDOK,3 ROOM,102,BEDOK RESERVOIR RD,01 TO 03,67,New Generation,1985,61,340000,2,-18500,-21500
2022-06,BEDOK,3 ROOM,116,BEDOK RESERVOIR RD,04 TO 06,67,New Generation,1986,62,353000,5,-18500,-21500
2022-06,BEDOK,3 ROOM,39,BEDOK STH RD,13 TO 15,67,New Generation,1978,55,320000,14,-18500,-21500
2022-07,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,10 TO 12,68,New Generation,1980,57,350000,11,-18500,-21500
2022-07,BEDOK,3 ROOM,418,BEDOK NTH AVE 2,04 TO 06,67,New Generation,1978,55,380000,5,-18500,-21500
2022-07,BEDOK,3 ROOM,401,BEDOK NTH AVE 3,04 TO 06,67,New Generation,1979,56,330000,5,-18500,-21500
2022-07,BEDOK,3 ROOM,402,BEDOK NTH AVE 3,07 TO 09,67,New Generation,1979,55,395000,8,-18500,-21500
2022-07,BEDOK,3 ROOM,92,BEDOK NTH AVE 4,10 TO 12,67,New Generation,1979,56,338000,11,-18500,-21500
2022-07,BEDOK,3 ROOM,107,BEDOK NTH RD,01 TO 03,67,New Generation,1977,54,305000,2,-18500,-21500
2022-07,BEDOK,3 ROOM,426,BEDOK NTH RD,07 TO 09,67,New Generation,1979,55,350000,8,-18500,-21500
2022-07,BEDOK,3 ROOM,115,BEDOK NTH RD,04 TO 06,88,New Generation,1978,54,380000,5,-18500,-21500
2022-07,BEDOK,3 ROOM,425,BEDOK NTH RD,07 TO 09,67,New Generation,1979,55,375000,8,-18500,-21500
2022-07,BEDOK,3 ROOM,419,BEDOK NTH ST 1,01 TO 03,68,New Generation,1979,55,377000,2,-18500,-21500
2022-07,BEDOK,3 ROOM,420,BEDOK NTH ST 1,04 TO 06,68,New Generation,1979,55,380000,5,-18500,-21500
2022-07,BEDOK,3 ROOM,135,BEDOK NTH ST 2,07 TO 09,82,New Generation,1978,54,398000,8,-18500,-21500
2022-07,BEDOK,3 ROOM,128,BEDOK NTH ST 2,07 TO 09,82,New Generation,1978,54,393000,8,-18500,-21500
2022-07,BEDOK,3 ROOM,529,BEDOK NTH ST 3,04 TO 06,68,New Generation,1979,56,337500,5,-18500,-21500
2022-07,BEDOK,3 ROOM,525,BEDOK NTH ST 3,01 TO 03,67,New Generation,1979,56,325000,2,-18500,-21500
2022-07,BEDOK,3 ROOM,540,BEDOK NTH ST 3,04 TO 06,68,New Generation,1980,57,340000,5,-18500,-21500
2022-07,BEDOK,3 ROOM,526,BEDOK NTH ST 3,13 TO 15,67,New Generation,1979,56,350000,14,-18500,-21500
2022-07,BEDOK,3 ROOM,537,BEDOK NTH ST 3,01 TO 03,68,New Generation,1980,56,324000,2,-18500,-21500
2022-07,BEDOK,3 ROOM,537,BEDOK NTH ST 3,01 TO 03,68,New Generation,1980,56,330000,2,-18500,-21500
2022-07,BEDOK,3 ROOM,532,BEDOK NTH ST 3,07 TO 09,82,New Generation,1980,56,390000,8,-18500,-21500
2022-07,BEDOK,3 ROOM,546,BEDOK NTH ST 3,07 TO 09,68,New Generation,1980,56,358000,8,-18500,-21500
2022-07,BEDOK,3 ROOM,609,BEDOK RESERVOIR RD,04 TO 06,67,New Generation,1982,59,348000,5,-18500,-21500
2022-07,BEDOK,3 ROOM,606,BEDOK RESERVOIR RD,04 TO 06,67,New Generation,1982,58,353800,5,-18500,-21500
2022-07,BEDOK,3 ROOM,615,BEDOK RESERVOIR RD,10 TO 12,68,New Generation,1981,57,345000,11,-18500,-21500
2022-07,BEDOK,3 ROOM,103,BEDOK RESERVOIR RD,10 TO 12,71,New Generation,1985,62,350000,11,-18500,-21500
2022-07,BEDOK,3 ROOM,709,BEDOK RESERVOIR RD,07 TO 09,68,New Generation,1981,58,361000,8,-18500,-21500
2022-07,BEDOK,3 ROOM,22,BEDOK STH AVE 1,07 TO 09,73,New Generation,1977,53,390000,8,-18500,-21500
2022-07,BEDOK,3 ROOM,23,BEDOK STH AVE 1,01 TO 03,73,New Generation,1977,53,372000,2,-18500,-21500
2022-07,BEDOK,3 ROOM,71,BEDOK STH RD,04 TO 06,67,New Generation,1978,54,346000,5,-18500,-21500
2022-07,BEDOK,3 ROOM,41,CHAI CHEE ST,07 TO 09,67,New Generation,1985,62,360000,8,-18500,-21500
2022-07,BEDOK,3 ROOM,45,CHAI CHEE ST,10 TO 12,68,New Generation,1980,56,360000,11,-18500,-21500
2022-07,BEDOK,3 ROOM,42,CHAI CHEE ST,10 TO 12,67,New Generation,1985,62,375000,11,-18500,-21500
2022-07,BEDOK,3 ROOM,24,NEW UPP CHANGI RD,10 TO 12,73,New Generation,1978,55,380000,11,-18500,-21500
2022-08,BEDOK,3 ROOM,519,BEDOK NTH AVE 1,10 TO 12,67,New Generation,1979,56,350000,11,-18500,-21500
2022-08,BEDOK,3 ROOM,412,BEDOK NTH AVE 2,07 TO 09,67,New Generation,1979,55,386000,8,-18500,-21500
2022-08,BEDOK,3 ROOM,412,BEDOK NTH AVE 2,01 TO 03,67,New Generation,1979,55,320000,2,-18500,-21500
2022-08,BEDOK,3 ROOM,515,BEDOK NTH AVE 2,04 TO 06,67,New Generation,1979,56,350000,5,-18500,-21500
2022-08,BEDOK,3 ROOM,402,BEDOK NTH AVE 3,07 TO 09,67,New Generation,1979,55,350000,8,-18500,-21500
2022-08,BEDOK,3 ROOM,92,BEDOK NTH AVE 4,10 TO 12,67,New Generation,1979,55,330000,11,-18500,-21500
2022-08,BEDOK,3 ROOM,100,BEDOK NTH AVE 4,07 TO 09,67,New Generation,1978,55,340000,8,-18500,-21500
2022-08,BEDOK,3 ROOM,125,BEDOK NTH RD,01 TO 03,67,New Generation,1978,54,338000,2,-18500,-21500
2022-08,BEDOK,3 ROOM,107,BEDOK NTH RD,01 TO 03,67,New Generation,1977,53,355000,2,-18500,-21500
2022-08,BEDOK,3 ROOM,128,BEDOK NTH ST 2,01 TO 03,67,New Generation,1978,54,300000,2,-18500,-21500
2022-08,BEDOK,3 ROOM,134,BEDOK NTH ST 2,04 TO 06,67,New Generation,1978,54,300000,5,-18500,-21500
2022-08,BEDOK,3 ROOM,122,BEDOK NTH ST 2,04 TO 06,82,New Generation,1978,54,398000,5,-18500,-21500
2022-08,BEDOK,3 ROOM,138,BEDOK NTH ST 2,04 TO 06,67,New Generation,1978,54,351000,5,-18500,-21500
2022-08,BEDOK,3 ROOM,135,BEDOK NTH ST 2,04 TO 06,67,New Generation,1978,54,365000,5,-18500,-21500
2022-08,BEDOK,3 ROOM,540,BEDOK NTH ST 3,07 TO 09,68,New Generation,1980,56,333000,8,-18500,-21500
2022-08,BEDOK,3 ROOM,533,BEDOK NTH ST 3,04 TO 06,68,New Generation,1980,56,365000,5,-18500,-21500
2022-08,BEDOK,3 ROOM,529,BEDOK NTH ST 3,10 TO 12,68,New Generation,1979,56,355000,11,-18500,-21500
2022-08,BEDOK,3 ROOM,526,BEDOK NTH ST 3,07 TO 09,67,New Generation,1979,56,340000,8,-18500,-21500
2022-08,BEDOK,3 ROOM,545,BEDOK NTH ST 3,10 TO 12,68,New Generation,1980,56,350000,11,-18500,-21500
2022-08,BEDOK,3 ROOM,530,BEDOK NTH ST 3,01 TO 03,82,New Generation,1979,56,365000,2,-18500,-21500
2022-08,BEDOK,3 ROOM,107,BEDOK RESERVOIR RD,07 TO 09,67,New Generation,1985,62,358000,8,-18500,-21500
2022-08,BEDOK,3 ROOM,709,BEDOK RESERVOIR RD,04 TO 06,68,New Generation,1981,58,350000,5,-18500,-21500
2022-08,BEDOK,3 ROOM,606,BEDOK RESERVOIR RD,01 TO 03,67,New Generation,1982,58,350000,2,-18500,-21500
2022-08,BEDOK,3 ROOM,709,BEDOK RESERVOIR RD,04 TO 06,82,New Generation,1981,57,392000,5,-18500,-21500
2022-08,BEDOK,3 ROOM,44,CHAI CHEE ST,04 TO 06,68,New Generation,1980,56,335000,5,-18500,-21500
2022-09,BEDOK,3 ROOM,204,BEDOK NTH ST 1,01 TO 03,83,New Generation,1979,56,468000,2,-18500,-21500
2017-02,BISHAN,3 ROOM,308,SHUNFU RD,04 TO 06,67,New Generation,1984,66,460000,5,61500,-21500
2017-04,BISHAN,3 ROOM,309,SHUNFU RD,13 TO 15,67,New Generation,1984,66,460000,14,61500,-21500
2017-05,BISHAN,3 ROOM,308,SHUNFU RD,07 TO 09,67,New Generation,1984,66,428000,8,61500,-21500
2017-06,BISHAN,3 ROOM,304,SHUNFU RD,04 TO 06,67,New Generation,1985,66,420000,5,61500,-21500
2017-06,BISHAN,3 ROOM,304,SHUNFU RD,07 TO 09,67,New Generation,1985,66,433000,8,61500,-21500
2017-07,BISHAN,3 ROOM,308,SHUNFU RD,10 TO 12,67,New Generation,1984,66,450000,11,61500,-21500
2017-12,BISHAN,3 ROOM,313,SHUNFU RD,04 TO 06,67,New Generation,1985,66,442000,5,61500,-21500
2018-04,BISHAN,3 ROOM,304,SHUNFU RD,10 TO 12,67,New Generation,1985,66,438000,11,61500,-21500
2018-08,BISHAN,3 ROOM,304,SHUNFU RD,04 TO 06,67,New Generation,1985,65,368000,5,61500,-21500
