,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,combined_blk_street_name,oneMapAPI_Name,time_to_city,nearest_mall,nearest_school,nearest_mrt,storey,town_premium,flat_model_premium
94,2019-01,BEDOK,EXECUTIVE,719,BEDOK RESERVOIR RD,13 TO 15,143.0,Apartment,1984,64,727500.0,719 BEDOK RESERVOIR RD,BEDOK RESERVOIR GARDEN,34.98333333,1688,137,773,14,40000.0,-62000.0
95,2019-01,BEDOK,EXECUTIVE,29,CHAI CHEE AVE,10 TO 12,144.0,Apartment,1996,76,808000.0,29 CHAI CHEE AVE,ANSAR GARDEN,24.81666667,783,1047,1422,11,40000.0,-62000.0
96,2019-02,BEDOK,EXECUTIVE,10E,BEDOK STH AVE 2,10 TO 12,146.0,Apartment,1993,73,782888.0,10E BEDOK STH AVE 2,10E BEDOK SOUTH AVENUE 2 SINGAPORE 464010,30.9,1279,341,1517,11,40000.0,-62000.0
97,2019-02,BEDOK,EXECUTIVE,633,BEDOK RESERVOIR RD,13 TO 15,142.0,Apartment,1993,73,788000.0,633 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,14,40000.0,-62000.0
98,2019-03,BEDOK,EXECUTIVE,10F,BEDOK STH AVE 2,13 TO 15,144.0,Apartment,1993,73,880000.0,10F BEDOK STH AVE 2,10F BEDOK SOUTH AVENUE 2 SINGAPORE 465010,31.7,1213,276,1452,14,40000.0,-62000.0
99,2019-04,BEDOK,EXECUTIVE,636,BEDOK RESERVOIR RD,13 TO 15,144.0,Apartment,1993,73,750000.0,636 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,14,40000.0,-62000.0
100,2019-04,BEDOK,EXECUTIVE,94B,BEDOK NTH AVE 4,07 TO 09,143.0,Apartment,1993,72,770000.0,94B BEDOK NTH AVE 4,94B BEDOK NORTH AVENUE 4 SINGAPORE 461094,32.3,2390,295,1099,8,40000.0,-62000.0
101,2019-05,BEDOK,EXECUTIVE,664,JLN DAMAI,10 TO 12,142.0,Apartment,1996,76,770000.0,664 JLN DAMAI,EUNOS DAMAI VILLE,26.7,2945,458,581,11,40000.0,-62000.0
102,2019-05,BEDOK,EXECUTIVE,29A,CHAI CHEE AVE,13 TO 15,145.0,Apartment,1996,76,800000.0,29A CHAI CHEE AVE,HDB PUBLIC SHELTERS,27.03333333,1575,801,1207,14,40000.0,-62000.0
103,2019-06,BEDOK,EXECUTIVE,719,BEDOK RESERVOIR RD,07 TO 09,143.0,Apartment,1984,63,680000.0,719 BEDOK RESERVOIR RD,BEDOK RESERVOIR GARDEN,34.98333333,1688,137,773,8,40000.0,-62000.0
104,2019-07,BEDOK,EXECUTIVE,721,BEDOK RESERVOIR RD,13 TO 15,144.0,Apartment,1984,63,690888.0,721 BEDOK RESERVOIR RD,BEDOK RESERVOIR GARDEN,34.98333333,1688,137,773,14,40000.0,-62000.0
105,2019-07,BEDOK,EXECUTIVE,638,BEDOK RESERVOIR RD,10 TO 12,146.0,Apartment,1993,73,730000.0,638 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,11,40000.0,-62000.0
106,2019-07,BEDOK,EXECUTIVE,10D,BEDOK STH AVE 2,04 TO 06,145.0,Apartment,1995,75,780000.0,10D BEDOK STH AVE 2,10D BEDOK SOUTH AVENUE 2 SINGAPORE 463010,32.35,1285,409,1585,5,40000.0,-62000.0
107,2019-08,BEDOK,EXECUTIVE,634,BEDOK RESERVOIR RD,04 TO 06,143.0,Apartment,1993,72,712000.0,634 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,5,40000.0,-62000.0
108,2019-09,BEDOK,EXECUTIVE,634,BEDOK RESERVOIR RD,04 TO 06,144.0,Apartment,1993,72,658000.0,634 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,5,40000.0,-62000.0
109,2019-09,BEDOK,EXECUTIVE,637,BEDOK RESERVOIR RD,04 TO 06,142.0,Apartment,1993,72,726000.0,637 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,5,40000.0,-62000.0
110,2019-09,BEDOK,EXECUTIVE,10D,BEDOK STH AVE 2,04 TO 06,141.0,Apartment,1995,75,790000.0,10D BEDOK STH AVE 2,10D BEDOK SOUTH AVENUE 2 SINGAPORE 463010,32.35,1285,409,1585,5,40000.0,-62000.0
111,2019-10,BEDOK,EXECUTIVE,725,BEDOK RESERVOIR RD,01 TO 03,142.0,Apartment,1984,63,635000.0,725 BEDOK RESERVOIR RD,RESERVOIR VIEW,35.36666667,1549,845,892,2,40000.0,-62000.0
112,2019-10,BEDOK,EXECUTIVE,637,BEDOK RESERVOIR RD,04 TO 06,148.0,Apartment,1993,72,683500.0,637 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,5,40000.0,-62000.0
113,2019-10,BEDOK,EXECUTIVE,638,BEDOK RESERVOIR RD,10 TO 12,147.0,Apartment,1993,73,740000.0,638 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,11,40000.0,-62000.0
114,2019-10,BEDOK,EXECUTIVE,716,BEDOK RESERVOIR RD,10 TO 12,143.0,Apartment,1984,63,745000.0,716 BEDOK RESERVOIR RD,BEDOK RESERVOIR GARDEN,34.98333333,1688,137,773,11,40000.0,-62000.0
115,2019-11,BEDOK,EXECUTIVE,10B,BEDOK STH AVE 2,01 TO 03,145.0,Apartment,1995,75,779000.0,10B BEDOK STH AVE 2,10B BEDOK SOUTH AVENUE 2 SINGAPORE 461010,33.73333333,1210,334,1510,2,40000.0,-62000.0
116,2019-12,BEDOK,EXECUTIVE,94C,BEDOK NTH AVE 4,07 TO 09,143.0,Apartment,1993,72,740000.0,94C BEDOK NTH AVE 4,94C BEDOK NORTH AVENUE 4 SINGAPORE 462094,33.01666667,2434,318,1095,8,40000.0,-62000.0
117,2019-12,BEDOK,EXECUTIVE,640,BEDOK RESERVOIR RD,10 TO 12,144.0,Apartment,1993,73,716000.0,640 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,11,40000.0,-62000.0
118,2020-01,BEDOK,EXECUTIVE,94C,BEDOK NTH AVE 4,13 TO 15,143.0,Apartment,1993,72,758000.0,94C BEDOK NTH AVE 4,94C BEDOK NORTH AVENUE 4 SINGAPORE 462094,33.01666667,2434,318,1095,14,40000.0,-62000.0
119,2020-01,BEDOK,EXECUTIVE,634,BEDOK RESERVOIR RD,07 TO 09,142.0,Apartment,1993,72,680000.0,634 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,8,40000.0,-62000.0
120,2020-01,BEDOK,EXECUTIVE,643,BEDOK RESERVOIR RD,13 TO 15,143.0,Apartment,1993,72,798888.0,643 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,14,40000.0,-62000.0
121,2020-01,BEDOK,EXECUTIVE,10E,BEDOK STH AVE 2,04 TO 06,146.0,Apartment,1993,72,740000.0,10E BEDOK STH AVE 2,10E BEDOK SOUTH AVENUE 2 SINGAPORE 464010,30.9,1279,341,1517,5,40000.0,-62000.0
122,2020-02,BEDOK,EXECUTIVE,638,BEDOK RESERVOIR RD,07 TO 09,146.0,Apartment,1993,72,732000.0,638 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,8,40000.0,-62000.0
123,2020-02,BEDOK,EXECUTIVE,633,BEDOK RESERVOIR RD,04 TO 06,146.0,Apartment,1993,72,800000.0,633 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,5,40000.0,-62000.0
124,2020-02,BEDOK,EXECUTIVE,160,BEDOK STH AVE 3,07 TO 09,150.0,Apartment,1986,65,668000.0,160 BEDOK STH AVE 3,SIGLAP EAST,30.1,2551,302,1305,8,40000.0,-62000.0
125,2020-03,BEDOK,EXECUTIVE,642,BEDOK RESERVOIR RD,04 TO 06,145.0,Apartment,1993,72,690000.0,642 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,5,40000.0,-62000.0
126,2020-03,BEDOK,EXECUTIVE,638,BEDOK RESERVOIR RD,01 TO 03,143.0,Apartment,1993,72,680000.0,638 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,2,40000.0,-62000.0
127,2020-03,BEDOK,EXECUTIVE,635,BEDOK RESERVOIR RD,07 TO 09,144.0,Apartment,1993,72,670000.0,635 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,8,40000.0,-62000.0
128,2020-03,BEDOK,EXECUTIVE,10D,BEDOK STH AVE 2,07 TO 09,141.0,Apartment,1995,74,699999.0,10D BEDOK STH AVE 2,10D BEDOK SOUTH AVENUE 2 SINGAPORE 463010,32.35,1285,409,1585,8,40000.0,-62000.0
129,2020-03,BEDOK,EXECUTIVE,663,JLN DAMAI,07 TO 09,145.0,Apartment,1996,75,800000.0,663 JLN DAMAI,EUNOS DAMAI VILLE,26.7,2945,458,581,8,40000.0,-62000.0
130,2020-05,BEDOK,EXECUTIVE,94C,BEDOK NTH AVE 4,10 TO 12,141.0,Apartment,1993,71,700000.0,94C BEDOK NTH AVE 4,94C BEDOK NORTH AVENUE 4 SINGAPORE 462094,33.01666667,2434,318,1095,11,40000.0,-62000.0
131,2020-06,BEDOK,EXECUTIVE,638,BEDOK RESERVOIR RD,04 TO 06,143.0,Apartment,1993,72,730000.0,638 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,5,40000.0,-62000.0
132,2020-06,BEDOK,EXECUTIVE,638,BEDOK RESERVOIR RD,07 TO 09,146.0,Apartment,1993,72,720000.0,638 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,8,40000.0,-62000.0
133,2020-06,BEDOK,EXECUTIVE,639,BEDOK RESERVOIR RD,07 TO 09,143.0,Apartment,1993,72,726000.0,639 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,8,40000.0,-62000.0
134,2020-06,BEDOK,EXECUTIVE,638,BEDOK RESERVOIR RD,13 TO 15,147.0,Apartment,1993,72,750000.0,638 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,14,40000.0,-62000.0
135,2020-06,BEDOK,EXECUTIVE,29A,CHAI CHEE AVE,04 TO 06,145.0,Apartment,1996,75,810000.0,29A CHAI CHEE AVE,HDB PUBLIC SHELTERS,27.03333333,1575,801,1207,5,40000.0,-62000.0
136,2020-07,BEDOK,EXECUTIVE,634,BEDOK RESERVOIR RD,16 TO 18,142.0,Apartment,1993,71,788888.0,634 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,17,40000.0,-62000.0
137,2020-07,BEDOK,EXECUTIVE,643,BEDOK RESERVOIR RD,04 TO 06,142.0,Apartment,1993,71,670000.0,643 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,5,40000.0,-62000.0
138,2020-07,BEDOK,EXECUTIVE,640,BEDOK RESERVOIR RD,13 TO 15,146.0,Apartment,1993,72,745000.0,640 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,14,40000.0,-62000.0
139,2020-08,BEDOK,EXECUTIVE,94C,BEDOK NTH AVE 4,13 TO 15,141.0,Apartment,1993,71,766000.0,94C BEDOK NTH AVE 4,94C BEDOK NORTH AVENUE 4 SINGAPORE 462094,33.01666667,2434,318,1095,14,40000.0,-62000.0
140,2020-08,BEDOK,EXECUTIVE,634,BEDOK RESERVOIR RD,07 TO 09,145.0,Apartment,1993,71,730000.0,634 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,8,40000.0,-62000.0
141,2020-08,BEDOK,EXECUTIVE,29A,CHAI CHEE AVE,01 TO 03,145.0,Apartment,1996,75,703000.0,29A CHAI CHEE AVE,HDB PUBLIC SHELTERS,27.03333333,1575,801,1207,2,40000.0,-62000.0
142,2020-09,BEDOK,EXECUTIVE,94C,BEDOK NTH AVE 4,01 TO 03,143.0,Apartment,1993,71,620000.0,94C BEDOK NTH AVE 4,94C BEDOK NORTH AVENUE 4 SINGAPORE 462094,33.01666667,2434,318,1095,2,40000.0,-62000.0
143,2020-09,BEDOK,EXECUTIVE,636,BEDOK RESERVOIR RD,01 TO 03,144.0,Apartment,1993,71,600000.0,636 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,2,40000.0,-62000.0
144,2020-09,BEDOK,EXECUTIVE,633,BEDOK RESERVOIR RD,07 TO 09,144.0,Apartment,1993,71,750000.0,633 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,8,40000.0,-62000.0
145,2020-09,BEDOK,EXECUTIVE,640,BEDOK RESERVOIR RD,13 TO 15,146.0,Apartment,1993,72,818000.0,640 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,14,40000.0,-62000.0
146,2020-09,BEDOK,EXECUTIVE,167,BEDOK STH AVE 3,07 TO 09,158.0,Apartment,1986,64,752888.0,167 BEDOK STH AVE 3,SIGLAP EAST,30.1,2551,302,1305,8,40000.0,-62000.0
147,2020-09,BEDOK,EXECUTIVE,661,JLN DAMAI,10 TO 12,145.0,Apartment,1996,75,745000.0,661 JLN DAMAI,EUNOS DAMAI VILLE,26.7,2945,458,581,11,40000.0,-62000.0
148,2020-09,BEDOK,EXECUTIVE,661,JLN DAMAI,01 TO 03,145.0,Apartment,1996,75,735000.0,661 JLN DAMAI,EUNOS DAMAI VILLE,26.7,2945,458,581,2,40000.0,-62000.0
149,2020-10,BEDOK,EXECUTIVE,636,BEDOK RESERVOIR RD,10 TO 12,142.0,Apartment,1993,71,738888.0,636 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,11,40000.0,-62000.0
150,2020-11,BEDOK,EXECUTIVE,94B,BEDOK NTH AVE 4,10 TO 12,143.0,Apartment,1993,71,730888.0,94B BEDOK NTH AVE 4,94B BEDOK NORTH AVENUE 4 SINGAPORE 461094,32.3,2390,295,1099,11,40000.0,-62000.0
151,2020-11,BEDOK,EXECUTIVE,721,BEDOK RESERVOIR RD,04 TO 06,149.0,Apartment,1984,62,660000.0,721 BEDOK RESERVOIR RD,BEDOK RESERVOIR GARDEN,34.98333333,1688,137,773,5,40000.0,-62000.0
152,2020-11,BEDOK,EXECUTIVE,130,BEDOK RESERVOIR RD,07 TO 09,150.0,Apartment,1987,65,630000.0,130 BEDOK RESERVOIR RD,EUNOS SPRING,27.63333333,2602,225,551,8,40000.0,-62000.0
153,2020-12,BEDOK,EXECUTIVE,636,BEDOK RESERVOIR RD,01 TO 03,142.0,Apartment,1993,71,690888.0,636 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,2,40000.0,-62000.0
154,2020-12,BEDOK,EXECUTIVE,639,BEDOK RESERVOIR RD,10 TO 12,144.0,Apartment,1993,72,733000.0,639 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,11,40000.0,-62000.0
155,2020-12,BEDOK,EXECUTIVE,639,BEDOK RESERVOIR RD,04 TO 06,143.0,Apartment,1993,72,734000.0,639 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,5,40000.0,-62000.0
156,2020-12,BEDOK,EXECUTIVE,10F,BEDOK STH AVE 2,07 TO 09,153.0,Apartment,1993,71,770000.0,10F BEDOK STH AVE 2,10F BEDOK SOUTH AVENUE 2 SINGAPORE 465010,31.7,1213,276,1452,8,40000.0,-62000.0
157,2021-01,BEDOK,EXECUTIVE,94C,BEDOK NTH AVE 4,04 TO 06,143.0,Apartment,1993,71,740000.0,94C BEDOK NTH AVE 4,94C BEDOK NORTH AVENUE 4 SINGAPORE 462094,33.01666667,2434,318,1095,5,40000.0,-62000.0
158,2021-01,BEDOK,EXECUTIVE,644,BEDOK RESERVOIR RD,13 TO 15,144.0,Apartment,1993,71,743000.0,644 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,14,40000.0,-62000.0
159,2021-01,BEDOK,EXECUTIVE,639,BEDOK RESERVOIR RD,10 TO 12,144.0,Apartment,1993,72,773000.0,639 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,11,40000.0,-62000.0
160,2021-01,BEDOK,EXECUTIVE,642,BEDOK RESERVOIR RD,07 TO 09,147.0,Apartment,1993,71,755000.0,642 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,8,40000.0,-62000.0
161,2021-01,BEDOK,EXECUTIVE,639,BEDOK RESERVOIR RD,13 TO 15,144.0,Apartment,1993,71,740888.0,639 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,14,40000.0,-62000.0
162,2021-01,BEDOK,EXECUTIVE,663,JLN DAMAI,01 TO 03,145.0,Apartment,1996,74,690000.0,663 JLN DAMAI,EUNOS DAMAI VILLE,26.7,2945,458,581,2,40000.0,-62000.0
163,2021-02,BEDOK,EXECUTIVE,94C,BEDOK NTH AVE 4,07 TO 09,143.0,Apartment,1993,71,730000.0,94C BEDOK NTH AVE 4,94C BEDOK NORTH AVENUE 4 SINGAPORE 462094,33.01666667,2434,318,1095,8,40000.0,-62000.0
164,2021-02,BEDOK,EXECUTIVE,719,BEDOK RESERVOIR RD,13 TO 15,143.0,Apartment,1984,62,760000.0,719 BEDOK RESERVOIR RD,BEDOK RESERVOIR GARDEN,34.98333333,1688,137,773,14,40000.0,-62000.0
165,2021-02,BEDOK,EXECUTIVE,640,BEDOK RESERVOIR RD,01 TO 03,143.0,Apartment,1993,71,713000.0,640 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,2,40000.0,-62000.0
166,2021-03,BEDOK,EXECUTIVE,94C,BEDOK NTH AVE 4,07 TO 09,143.0,Apartment,1993,71,772500.0,94C BEDOK NTH AVE 4,94C BEDOK NORTH AVENUE 4 SINGAPORE 462094,33.01666667,2434,318,1095,8,40000.0,-62000.0
167,2021-03,BEDOK,EXECUTIVE,634,BEDOK RESERVOIR RD,13 TO 15,145.0,Apartment,1993,71,743000.0,634 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,14,40000.0,-62000.0
168,2021-03,BEDOK,EXECUTIVE,643,BEDOK RESERVOIR RD,07 TO 09,143.0,Apartment,1993,71,738000.0,643 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,8,40000.0,-62000.0
169,2021-03,BEDOK,EXECUTIVE,10E,BEDOK STH AVE 2,07 TO 09,144.0,Apartment,1993,71,800000.0,10E BEDOK STH AVE 2,10E BEDOK SOUTH AVENUE 2 SINGAPORE 464010,30.9,1279,341,1517,8,40000.0,-62000.0
170,2021-03,BEDOK,EXECUTIVE,29A,CHAI CHEE AVE,10 TO 12,145.0,Apartment,1996,74,850000.0,29A CHAI CHEE AVE,HDB PUBLIC SHELTERS,27.03333333,1575,801,1207,11,40000.0,-62000.0
171,2021-03,BEDOK,EXECUTIVE,663,JLN DAMAI,01 TO 03,143.0,Apartment,1996,74,705000.0,663 JLN DAMAI,EUNOS DAMAI VILLE,26.7,2945,458,581,2,40000.0,-62000.0
172,2021-03,BEDOK,EXECUTIVE,663,JLN DAMAI,04 TO 06,143.0,Apartment,1996,74,690000.0,663 JLN DAMAI,EUNOS DAMAI VILLE,26.7,2945,458,581,5,40000.0,-62000.0
173,2021-04,BEDOK,EXECUTIVE,636,BEDOK RESERVOIR RD,10 TO 12,146.0,Apartment,1993,71,750000.0,636 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,11,40000.0,-62000.0
174,2021-04,BEDOK,EXECUTIVE,637,BEDOK RESERVOIR RD,01 TO 03,142.0,Apartment,1993,70,655000.0,637 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,2,40000.0,-62000.0
175,2021-04,BEDOK,EXECUTIVE,635,BEDOK RESERVOIR RD,10 TO 12,144.0,Apartment,1993,70,858000.0,635 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,11,40000.0,-62000.0
176,2021-04,BEDOK,EXECUTIVE,10F,BEDOK STH AVE 2,04 TO 06,147.0,Apartment,1993,70,860000.0,10F BEDOK STH AVE 2,10F BEDOK SOUTH AVENUE 2 SINGAPORE 465010,31.7,1213,276,1452,5,40000.0,-62000.0
177,2021-04,BEDOK,EXECUTIVE,10E,BEDOK STH AVE 2,13 TO 15,143.0,Apartment,1993,70,798000.0,10E BEDOK STH AVE 2,10E BEDOK SOUTH AVENUE 2 SINGAPORE 464010,30.9,1279,341,1517,14,40000.0,-62000.0
178,2021-05,BEDOK,EXECUTIVE,633,BEDOK RESERVOIR RD,10 TO 12,144.0,Apartment,1993,70,750000.0,633 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,11,40000.0,-62000.0
179,2021-05,BEDOK,EXECUTIVE,642,BEDOK RESERVOIR RD,07 TO 09,145.0,Apartment,1993,71,738000.0,642 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,8,40000.0,-62000.0
180,2021-05,BEDOK,EXECUTIVE,10B,BEDOK STH AVE 2,04 TO 06,145.0,Apartment,1995,73,800000.0,10B BEDOK STH AVE 2,10B BEDOK SOUTH AVENUE 2 SINGAPORE 461010,33.73333333,1210,334,1510,5,40000.0,-62000.0
181,2021-06,BEDOK,EXECUTIVE,94C,BEDOK NTH AVE 4,04 TO 06,143.0,Apartment,1993,70,777800.0,94C BEDOK NTH AVE 4,94C BEDOK NORTH AVENUE 4 SINGAPORE 462094,33.01666667,2434,318,1095,5,40000.0,-62000.0
182,2021-06,BEDOK,EXECUTIVE,719,BEDOK RESERVOIR RD,13 TO 15,143.0,Apartment,1984,61,850000.0,719 BEDOK RESERVOIR RD,BEDOK RESERVOIR GARDEN,34.98333333,1688,137,773,14,40000.0,-62000.0
183,2021-06,BEDOK,EXECUTIVE,10B,BEDOK STH AVE 2,04 TO 06,143.0,Apartment,1995,73,900000.0,10B BEDOK STH AVE 2,10B BEDOK SOUTH AVENUE 2 SINGAPORE 461010,33.73333333,1210,334,1510,5,40000.0,-62000.0
184,2021-06,BEDOK,EXECUTIVE,160,BEDOK STH AVE 3,01 TO 03,147.0,Apartment,1986,64,800000.0,160 BEDOK STH AVE 3,SIGLAP EAST,30.1,2551,302,1305,2,40000.0,-62000.0
185,2021-06,BEDOK,EXECUTIVE,664,JLN DAMAI,01 TO 03,143.0,Apartment,1996,74,735000.0,664 JLN DAMAI,EUNOS DAMAI VILLE,26.7,2945,458,581,2,40000.0,-62000.0
186,2021-07,BEDOK,EXECUTIVE,94B,BEDOK NTH AVE 4,07 TO 09,143.0,Apartment,1993,70,849000.0,94B BEDOK NTH AVE 4,94B BEDOK NORTH AVENUE 4 SINGAPORE 461094,32.3,2390,295,1099,8,40000.0,-62000.0
187,2021-07,BEDOK,EXECUTIVE,636,BEDOK RESERVOIR RD,10 TO 12,144.0,Apartment,1993,71,777000.0,636 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,11,40000.0,-62000.0
188,2021-07,BEDOK,EXECUTIVE,644,BEDOK RESERVOIR RD,07 TO 09,144.0,Apartment,1993,70,743000.0,644 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,8,40000.0,-62000.0
189,2021-07,BEDOK,EXECUTIVE,641,BEDOK RESERVOIR RD,01 TO 03,148.0,Apartment,1993,71,700000.0,641 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,2,40000.0,-62000.0
190,2021-07,BEDOK,EXECUTIVE,634,BEDOK RESERVOIR RD,07 TO 09,145.0,Apartment,1993,70,735000.0,634 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,8,40000.0,-62000.0
191,2021-07,BEDOK,EXECUTIVE,644,BEDOK RESERVOIR RD,01 TO 03,142.0,Apartment,1993,70,650000.0,644 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,2,40000.0,-62000.0
192,2021-07,BEDOK,EXECUTIVE,644,BEDOK RESERVOIR RD,04 TO 06,142.0,Apartment,1993,70,700000.0,644 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,5,40000.0,-62000.0
193,2021-07,BEDOK,EXECUTIVE,10B,BEDOK STH AVE 2,13 TO 15,143.0,Apartment,1995,73,915000.0,10B BEDOK STH AVE 2,10B BEDOK SOUTH AVENUE 2 SINGAPORE 461010,33.73333333,1210,334,1510,14,40000.0,-62000.0
194,2021-08,BEDOK,EXECUTIVE,661,JLN DAMAI,13 TO 15,145.0,Apartment,1996,74,810000.0,661 JLN DAMAI,EUNOS DAMAI VILLE,26.7,2945,458,581,14,40000.0,-62000.0
195,2021-09,BEDOK,EXECUTIVE,725,BEDOK RESERVOIR RD,13 TO 15,142.0,Apartment,1984,62,855000.0,725 BEDOK RESERVOIR RD,RESERVOIR VIEW,35.36666667,1549,845,892,14,40000.0,-62000.0
196,2021-09,BEDOK,EXECUTIVE,10E,BEDOK STH AVE 2,19 TO 21,142.0,Apartment,1993,70,909000.0,10E BEDOK STH AVE 2,10E BEDOK SOUTH AVENUE 2 SINGAPORE 464010,30.9,1279,341,1517,20,40000.0,-62000.0
197,2021-09,BEDOK,EXECUTIVE,29,CHAI CHEE AVE,04 TO 06,143.0,Apartment,1996,74,830000.0,29 CHAI CHEE AVE,ANSAR GARDEN,24.81666667,783,1047,1422,5,40000.0,-62000.0
198,2021-09,BEDOK,EXECUTIVE,663,JLN DAMAI,04 TO 06,145.0,Apartment,1996,74,745000.0,663 JLN DAMAI,EUNOS DAMAI VILLE,26.7,2945,458,581,5,40000.0,-62000.0
199,2021-11,BEDOK,EXECUTIVE,637,BEDOK RESERVOIR RD,04 TO 06,143.0,Apartment,1993,70,740000.0,637 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,5,40000.0,-62000.0
200,2021-11,BEDOK,EXECUTIVE,641,BEDOK RESERVOIR RD,04 TO 06,146.0,Apartment,1993,71,750000.0,641 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,5,40000.0,-62000.0
201,2021-11,BEDOK,EXECUTIVE,10B,BEDOK STH AVE 2,13 TO 15,145.0,Apartment,1995,73,888000.0,10B BEDOK STH AVE 2,10B BEDOK SOUTH AVENUE 2 SINGAPORE 461010,33.73333333,1210,334,1510,14,40000.0,-62000.0
202,2021-12,BEDOK,EXECUTIVE,641,BEDOK RESERVOIR RD,10 TO 12,145.0,Apartment,1993,71,760000.0,641 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,11,40000.0,-62000.0
203,2021-12,BEDOK,EXECUTIVE,634,BEDOK RESERVOIR RD,01 TO 03,145.0,Apartment,1993,70,728888.0,634 BEDOK RESERVOIR RD,EUNOS TENAGA VILLE,27.68333333,2652,664,922,2,40000.0,-62000.0
204,2022-01,BEDOK,EXECUTIVE,10F,BEDOK STH AVE 2,16 TO 18,142.0,Apartment,1993,70,980000.0,10F BEDOK STH AVE 2,10F BEDOK SOUTH AVENUE 2 SINGAPORE 465010,31.7,1213,276,1452,17,40000.0,-62000.0
